Placa,Chassi,Tipo,Ignição,HR Evento,HR Recebimento,Velocidade,Tensão,Sinal,Hodômetro,Endereço,Lat/Long
TBI9A63,2180169507,POSICAO,ON,24/07/2025 04:36,24/07/2025 05:31,111,14.12v,10,8191172,"BR-280, Palmas - PR","-26.566341, -51.905624"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 04:39,24/07/2025 05:31,105,14.16v,255,8195783,"BR-280, Palmas - PR","-26.585182, -51.86675"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:40,24/07/2025 05:31,123,14.12v,255,8197876,"BR-280, Palmas - PR","-26.590631, -51.8469"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 04:40,24/07/2025 05:31,129,14.16v,255,8197983,"BR-280, Palmas - PR","-26.590588, -51.846176"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:41,24/07/2025 05:31,112,14.12v,255,8198898,"BR-280, Palmas - PR","-26.59021, -51.83666"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:43,24/07/2025 05:32,121,14.12v,255,8203191,"BR-280, Palmas - PR","-26.58777, -51.795273"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 04:43,24/07/2025 05:32,124,14.16v,255,8203260,"BR-280, Palmas - PR","-26.587927, -51.794605"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:44,24/07/2025 05:32,116,14.12v,255,8203634,"BR-280, Palmas - PR","-26.588673, -51.790943"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 04:47,24/07/2025 05:32,106,14.16v,255,8208914,"BR-280,  - ","-26.574238, -51.740627"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:48,24/07/2025 05:32,120,14.15v,255,8210649,"BR-280, Água Doce - SC","-26.573917, -51.723434"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 04:48,24/07/2025 05:32,127,14.15v,255,8210783,"BR-280, Palmas - PR","-26.57416, -51.722103"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:48,24/07/2025 05:32,116,14.12v,255,8211720,"BR-280, Palmas - PR","-26.575045, -51.712772"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:48,24/07/2025 05:32,123,14.16v,255,8212145,"BR-280, Palmas - PR","-26.576607, -51.70891"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 04:48,24/07/2025 05:32,123,14.12v,255,8212214,"BR-280, Palmas - PR","-26.57703, -51.708416"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:48,24/07/2025 05:32,118,14.16v,255,8212588,"BR-280, Palmas - PR","-26.579428, -51.705795"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:49,24/07/2025 05:32,120,14.16v,255,8212688,"BR-280, Palmas - PR","-26.580025, -51.705036"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:49,24/07/2025 05:32,119,14.16v,255,8212721,"BR-280, Palmas - PR","-26.580208, -51.70477"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 04:49,24/07/2025 05:32,106,14.16v,255,8213837,"BR-280, Palmas - PR","-26.5812, -51.694168"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 04:52,24/07/2025 05:32,104,14.12v,255,8218167,"BR-280, Palmas - PR","-26.565647, -51.65779"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:53,24/07/2025 05:32,121,14.16v,255,8220469,"BR-280,  - ","-26.57934, -51.640205"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 04:53,24/07/2025 05:32,124,14.16v,255,8220537,"BR-280,  - ","-26.579811, -51.639767"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:53,24/07/2025 05:32,117,14.12v,255,8220909,"BR-280,  - ","-26.582142, -51.63759"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 04:54,24/07/2025 05:32,104,14.16v,255,8221953,"BR-280,  - ","-26.588013, -51.62948"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 04:57,24/07/2025 05:32,69,14.16v,255,8225637,"PR-452, Água Doce - SC","-26.584633, -51.594727"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:57,24/07/2025 05:32,122,14.16v,255,8226393,"PR-452, Água Doce - SC","-26.586637, -51.58746"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:57,24/07/2025 05:32,118,14.12v,255,8226426,"PR-452, Água Doce - SC","-26.586742, -51.587147"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:57,24/07/2025 05:32,123,14.16v,255,8226563,"PR-452, Água Doce - SC","-26.587158, -51.585854"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 04:57,24/07/2025 05:32,126,14.12v,255,8226633,"PR-452, Água Doce - SC","-26.587353, -51.585182"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 04:58,24/07/2025 05:32,117,14.16v,255,8227487,"PR-452, Água Doce - SC","-26.589443, -51.576927"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:00,24/07/2025 05:32,5,14.09v,255,8229733,"PR-452, Água Doce - SC","-26.589548, -51.555447"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:00,24/07/2025 05:32,87,14.27v,255,8230079,"PR-452, Água Doce - SC","-26.590828, -51.552025"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:02,24/07/2025 05:32,88,14.16v,255,8233390,"BR-280,  - ","-26.588423, -51.519855"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:03,24/07/2025 05:32,90,14.12v,255,8235021,"BR-280, Água Doce - SC","-26.58126, -51.506584"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:06,24/07/2025 05:32,19,14.12v,255,8238945,"BR-153, Água Doce - SC","-26.606064, -51.479847"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:08,24/07/2025 05:32,24,14.3v,255,8239376,"BR-153, Água Doce - SC","-26.60981, -51.47985"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:08,24/07/2025 05:32,24,14.12v,255,8239503,"BR-153, Água Doce - SC","-26.610628, -51.48063"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:08,24/07/2025 05:32,20,14.3v,255,8239563,"BR-153, Água Doce - SC","-26.610567, -51.48121"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:08,24/07/2025 05:32,20,14.3v,255,8239615,"BR-153, Água Doce - SC","-26.610163, -51.481426"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:08,24/07/2025 05:32,18,13.33v,255,8239666,"BR-153, Água Doce - SC","-26.609776, -51.481167"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:11,24/07/2025 05:32,52,14.09v,255,8241821,"BR-153, General Carneiro - PR","-26.600191, -51.46328"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:12,24/07/2025 05:32,57,14.19v,255,8242627,"BR-153, General Carneiro - PR","-26.594128, -51.460323"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:13,24/07/2025 05:32,61,14.09v,255,8243705,"BR-153, General Carneiro - PR","-26.58877, -51.45202"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:16,24/07/2025 05:32,78,14.16v,255,8247269,"BR-153, General Carneiro - PR","-26.558617, -51.442917"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:17,24/07/2025 05:32,66,14.12v,255,8248999,"BR-153, General Carneiro - PR","-26.547462, -51.431816"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:17,24/07/2025 05:32,77,14.16v,255,8249571,"BR-153, General Carneiro - PR","-26.544428, -51.427963"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:18,24/07/2025 05:32,68,14.16v,255,8250494,"BR-153, General Carneiro - PR","-26.537622, -51.4232"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:19,24/07/2025 05:32,58,14.12v,255,8252114,"BR-153, General Carneiro - PR","-26.539066, -51.40697"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:21,24/07/2025 05:32,71,14.12v,255,8254030,"BR-153, General Carneiro - PR","-26.54188, -51.389355"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:24,24/07/2025 05:32,64,14.16v,255,8257643,"BR-153, General Carneiro - PR","-26.526796, -51.358196"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:24,24/07/2025 05:32,77,14.15v,255,8257865,"BR-153, General Carneiro - PR","-26.524958, -51.357403"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:27,24/07/2025 05:32,90,14.13v,255,8261809,"BR-153, General Carneiro - PR","-26.493195, -51.346085"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:29,24/07/2025 05:32,49,14.12v,255,8264033,"BR-153, General Carneiro - PR","-26.480509, -51.329754"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:29,24/07/2025 05:32,62,14.16v,255,8264467,"BR-153, General Carneiro - PR","-26.47679, -51.32923"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:30,24/07/2025 05:32,57,14.14v,255,8264821,"BR-153, General Carneiro - PR","-26.474302, -51.32742"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:30,24/07/2025 05:32,56,14.16v,255,8265606,"BR-153, General Carneiro - PR","-26.467657, -51.326305"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:31,24/07/2025 05:32,69,14.16v,10,8266278,"BR-153, General Carneiro - PR","-26.46235, -51.323444"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:33,24/07/2025 05:33,69,14.16v,10,8268373,"BR-153, General Carneiro - PR","-26.445253, -51.319736"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:33,24/07/2025 05:33,77,14.16v,10,8268631,"BR-153, General Carneiro - PR","-26.443422, -51.318474"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:34,24/07/2025 05:34,60,14.13v,10,8270152,"BR-153, General Carneiro - PR","-26.430716, -51.317177"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:37,24/07/2025 05:37,47,14.16v,10,8271509,"Rua Doutor Tancredo Neves, General Carneiro - PR","-26.424227, -51.306286"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:39,24/07/2025 05:39,67,14.13v,10,8274017,"BR-153, Matos Costa - SC","-26.413967, -51.28498"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:41,24/07/2025 05:41,80,14.13v,255,8275723,"BR-153, Matos Costa - SC","-26.400194, -51.2868"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:42,24/07/2025 06:10,66,14.16v,255,8276819,"BR-153, Matos Costa - SC","-26.394133, -51.278652"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:42,24/07/2025 06:10,71,14.12v,255,8277555,"BR-153, Matos Costa - SC","-26.388035, -51.276848"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:45,24/07/2025 06:10,72,14.12v,255,8280599,"BR-153, General Carneiro - PR","-26.370525, -51.25653"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:47,24/07/2025 06:10,65,14.09v,10,8283627,"BR-153, Porto União - SC","-26.34722, -51.25164"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:48,24/07/2025 06:10,57,14.12v,255,8284388,"BR-153, Porto União - SC","-26.343021, -51.256405"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:49,24/07/2025 06:10,66,14.12v,255,8286255,"BR-153, Porto União - SC","-26.32921, -51.246735"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:52,24/07/2025 06:10,0,14.05v,255,8289224,"BR-153, Porto União - SC","-26.318972, -51.22118"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:55,24/07/2025 06:10,0,14.12v,255,8289257,"BR-153, Porto União - SC","-26.319094, -51.221188"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 05:58,24/07/2025 06:10,6,14.19v,255,8289309,"BR-153, Porto União - SC","-26.318966, -51.221195"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:01,24/07/2025 06:10,67,14.12v,255,8291929,"BR-153, Porto Vitória - PR","-26.29919, -51.208084"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:02,24/07/2025 06:10,80,14.14v,255,8292585,"BR-153, Porto Vitória - PR","-26.294847, -51.2046"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:02,24/07/2025 06:10,75,14.16v,255,8293147,"BR-153, Porto União - SC","-26.291092, -51.201366"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:03,24/07/2025 06:10,61,14.12v,255,8294109,"BR-153, Porto Vitória - PR","-26.28432, -51.19574"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:06,24/07/2025 06:10,71,14.12v,255,8297454,"BR-153, Porto Vitória - PR","-26.265663, -51.17197"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:09,24/07/2025 06:10,64,14.13v,10,8301045,"BR-153, Porto Vitória - PR","-26.23786, -51.155968"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:10,24/07/2025 06:10,76,14.14v,10,8301994,"BR-153, Porto Vitória - PR","-26.233742, -51.14773"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:11,24/07/2025 06:12,46,14.13v,255,8303105,"BR-153, Porto Vitória - PR","-26.228184, -51.139484"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:13,24/07/2025 06:13,16,14.16v,255,8304658,"Rodovia João Paulo Reolon - PR-280, União da Vitória - PR","-26.217777, -51.130043"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:13,24/07/2025 06:13,27,14.13v,10,8304808,"Rodovia João Paulo Reolon - PR-280, União da Vitória - PR","-26.218847, -51.12918"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:15,24/07/2025 06:15,50,14.13v,10,8305994,"Rodovia João Paulo Reolon - PR-280, União da Vitória - PR","-26.229118, -51.128105"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:18,24/07/2025 06:18,64,14.16v,255,8308314,"Rodovia João Paulo Reolon - PR-280, União da Vitória - PR","-26.24883, -51.120358"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:18,24/07/2025 06:18,30,14.16v,10,8308776,"Rodovia João Paulo Reolon - PR-280, União da Vitória - PR","-26.251513, -51.116894"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:21,24/07/2025 06:21,23,14.2v,10,8311064,"Rua Vitório Tarlombani, Porto União - SC","-26.25373, -51.09536"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:22,24/07/2025 06:22,35,14.2v,10,8311356,"Rua Braz Limonge, Porto União - SC","-26.252382, -51.092915"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:22,24/07/2025 06:22,11,14.09v,10,8311741,"Rua Francisco Feijó, Porto União - SC","-26.249275, -51.091248"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:22,24/07/2025 06:22,11,14.17v,10,8311753,"Rua Francisco Feijó, Porto União - SC","-26.24937, -51.0911"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:24,24/07/2025 06:24,12,14.13v,10,8312573,"Rua André Lubi, Porto União - SC","-26.254946, -51.08773"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:24,24/07/2025 06:24,14,13.37v,10,8312588,"Rua André Lubi, Porto União - SC","-26.25484, -51.087643"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:25,24/07/2025 06:25,19,14.23v,10,8313224,"Avenida João Pessoa, Porto União - SC","-26.250168, -51.084087"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:26,24/07/2025 06:26,36,14.27v,10,8313282,"Avenida dos Ferroviários, Porto União - SC","-26.25033, -51.083576"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:28,24/07/2025 06:28,33,14.13v,10,8314803,"Rua Expedicionário Eugênio Alves de Almeida, Porto União - SC","-26.25857, -51.072117"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:28,24/07/2025 06:28,25,14.16v,10,8315307,"BR-280, Porto União - SC","-26.25629, -51.067772"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:31,24/07/2025 06:31,49,14.16v,10,8317261,"BR-280, Porto União - SC","-26.270145, -51.056076"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:34,24/07/2025 06:34,0,14.2v,10,8318134,"BR-280, Porto União - SC","-26.276978, -51.053444"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:35,24/07/2025 06:35,21,14.16v,10,8318929,"BR-280, Porto União - SC","-26.281822, -51.047916"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:38,24/07/2025 06:38,120,14.13v,10,8322743,"BR-280, Porto União - SC","-26.284403, -51.01107"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:38,24/07/2025 06:38,118,14.16v,10,8322777,"BR-280, Porto União - SC","-26.28432, -51.010746"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:38,24/07/2025 06:38,113,14.13v,10,8323033,"BR-280, Porto União - SC","-26.283693, -51.00827"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:39,24/07/2025 06:39,121,14.14v,10,8323699,"BR-280, Porto União - SC","-26.281933, -51.00189"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 06:39,24/07/2025 06:39,120,14.12v,10,8323766,"BR-280, Porto União - SC","-26.281754, -51.00125"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:39,24/07/2025 06:39,113,14.09v,10,8323896,"BR-280, Porto União - SC","-26.281403, -51.000008"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:39,24/07/2025 06:39,106,14.13v,10,8324783,"BR-280, Porto União - SC","-26.281857, -50.991966"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:40,24/07/2025 06:40,120,14.13v,10,8325288,"BR-280, Porto União - SC","-26.28514, -50.98851"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:40,24/07/2025 06:40,116,14.12v,10,8325321,"BR-280, Porto União - SC","-26.285341, -50.988266"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:42,24/07/2025 06:45,77,14.15v,255,8327653,"BR-280, Porto União - SC","-26.291891, -50.96657"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:45,24/07/2025 06:45,68,14.12v,10,8331316,"BR-280, Porto União - SC","-26.295748, -50.931606"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:48,24/07/2025 06:55,75,14.11v,10,8335218,"BR-280, Irineópolis - SC","-26.293184, -50.89361"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:49,24/07/2025 06:55,33,14.09v,255,8336318,"BR-280, Irineópolis - SC","-26.290293, -50.88354"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:51,24/07/2025 06:55,40,14.12v,255,8337476,"BR-280, Irineópolis - SC","-26.291992, -50.87284"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:51,24/07/2025 06:55,51,14.12v,255,8337768,"BR-280, Irineópolis - SC","-26.291945, -50.87001"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:54,24/07/2025 06:55,130,14.12v,0,8342448,"BR-280, Irineópolis - SC","-26.295652, -50.82455"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 06:54,24/07/2025 06:55,136,14.13v,0,8342484,"BR-280, Irineópolis - SC","-26.295492, -50.823822"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:54,24/07/2025 06:55,111,14.1v,0,8342807,"BR-280, Irineópolis - SC","-26.294838, -50.82075"
TBI9A63,2180169507,POSICAO,ON,24/07/2025 06:57,24/07/2025 06:58,108,14.12v,255,8346708,"BR-280, Irineópolis - SC","-26.287653, -50.78447"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:58,24/07/2025 06:58,123,14.16v,255,8348859,"BR-280, Irineópolis - SC","-26.279938, -50.764797"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 06:58,24/07/2025 06:58,127,14.16v,10,8348931,"BR-280, Irineópolis - SC","-26.279799, -50.7641"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:59,24/07/2025 06:59,117,14.13v,10,8349174,"BR-280, Irineópolis - SC","-26.279106, -50.761787"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:59,24/07/2025 06:59,120,14.16v,10,8349384,"BR-280, Irineópolis - SC","-26.278301, -50.759884"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 06:59,24/07/2025 06:59,125,14.16v,10,8349460,"BR-280, Irineópolis - SC","-26.277975, -50.759224"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 06:59,24/07/2025 06:59,115,14.16v,10,8350013,"BR-280, Irineópolis - SC","-26.27573, -50.754272"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:00,24/07/2025 07:03,122,14.12v,255,8352404,"BR-280, Irineópolis - SC","-26.266308, -50.732365"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 07:00,24/07/2025 07:03,123,14.13v,255,8352474,"BR-280, Irineópolis - SC","-26.266018, -50.731754"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:01,24/07/2025 07:03,113,14.09v,255,8353456,"BR-280, Irineópolis - SC","-26.26238, -50.722927"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:04,24/07/2025 07:16,121,14.14v,255,8357775,"BR-280, Irineópolis - SC","-26.262024, -50.680576"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:04,24/07/2025 07:16,117,14.12v,255,8357809,"BR-280, Irineópolis - SC","-26.262012, -50.680237"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:04,24/07/2025 07:16,122,14.12v,255,8357909,"BR-280, Irineópolis - SC","-26.261986, -50.67923"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 07:04,24/07/2025 07:16,121,14.12v,255,8357977,"BR-280, Irineópolis - SC","-26.261976, -50.67855"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:04,24/07/2025 07:16,118,14.09v,255,8358450,"BR-280, Irineópolis - SC","-26.262226, -50.67383"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:04,24/07/2025 07:16,120,14.15v,255,8358742,"BR-280, Canoinhas - SC","-26.262133, -50.670902"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:04,24/07/2025 07:16,117,14.12v,255,8358842,"BR-280, Canoinhas - SC","-26.262188, -50.669907"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:04,24/07/2025 07:16,120,14.1v,255,8359323,"BR-280, Canoinhas - SC","-26.262423, -50.665085"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 07:04,24/07/2025 07:16,120,14.14v,255,8359323,"BR-280, Canoinhas - SC","-26.262423, -50.665085"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:04,24/07/2025 07:16,116,14.12v,255,8359445,"BR-280, Canoinhas - SC","-26.262577, -50.66387"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:05,24/07/2025 07:16,121,14.16v,255,8359935,"BR-280, Canoinhas - SC","-26.26232, -50.658653"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 07:05,24/07/2025 07:16,122,14.12v,255,8360002,"BR-280, Canoinhas - SC","-26.262327, -50.658314"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:05,24/07/2025 07:16,114,14.09v,255,8360743,"BR-280, Canoinhas - SC","-26.261948, -50.65091"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:05,24/07/2025 07:16,126,14.12v,255,8361088,"BR-280, Canoinhas - SC","-26.261705, -50.647465"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 07:05,24/07/2025 07:16,128,14.14v,255,8361157,"BR-280, Canoinhas - SC","-26.26168, -50.646767"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:05,24/07/2025 07:16,116,14.09v,255,8361421,"BR-280, Canoinhas - SC","-26.261574, -50.64413"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:06,24/07/2025 07:16,121,14.16v,255,8361719,"BR-280, Canoinhas - SC","-26.261583, -50.641148"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 07:06,24/07/2025 07:16,123,14.12v,255,8361784,"BR-280, Canoinhas - SC","-26.261614, -50.64049"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:06,24/07/2025 07:16,118,14.15v,255,8361946,"BR-280, Canoinhas - SC","-26.261703, -50.638866"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:06,24/07/2025 07:16,123,14.16v,255,8362302,"BR-280, Canoinhas - SC","-26.261976, -50.63531"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 07:06,24/07/2025 07:16,124,14.12v,255,8362371,"BR-280, Canoinhas - SC","-26.26203, -50.63463"
TBI9A63,2180169507,FIM_ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:06,24/07/2025 07:16,118,14.16v,255,8362708,"BR-280, Canoinhas - SC","-26.26228, -50.631256"
TBI9A63,2180169507,ALERTA_DIRECAO_ACIMA_VELOCIDADE,ON,24/07/2025 07:06,24/07/2025 07:16,122,14.12v,255,8362842,"BR-280, Canoinhas - SC","-26.262383, -50.629917"
TBI9A63,2180169507,RFU_ENG,ON,24/07/2025 07:06,24/07/2025 07:16,124,14.12v,255,8362911,"BR-280, Canoinhas - SC","-26.26249, -50.628887"
